uniprot_id|ensembl_gene_id|ensembl_transcript_id|ensembl_translation_id
Q8N567|ENSG00000131732|ENST00000438268|ENSP00000412637
A0A3B3IU54|ENSG00000013523|ENST00000557497|ENSP00000498076
G3V2S6|ENSG00000100554|ENST00000555431|ENSP00000450841
F5GYA7|ENSG00000162949|ENST00000485248|ENSP00000440723
E7EV40|ENSG00000092345|ENST00000454457|ENSP00000398109
A4QPB2|ENSG00000100068|ENST00000610821|ENSP00000482378
A4QPB2|ENSG00000100068|ENST00000402859|ENSP00000384291
Q70Z35|ENSG00000046889|ENST00000288368|ENSP00000288368
B1AJY5|ENSG00000101843|ENST00000372295|ENSP00000361369
E9PJC0|ENSG00000184007|ENST00000528253|ENSP00000433800
E9PJC0|ENSG00000184007|ENST00000627328|ENSP00000486151
E9PLB0|ENSG00000173914|ENST00000531969|ENSP00000435239
E7EMB1|ENSG00000133789|ENST00000447399|ENSP00000399056
K7EIK4|ENSG00000172009|ENST00000587468|ENSP00000464786
A0A087X0Z3|ENSG00000130529|ENST00000599628|ENSP00000483753
K7EJU2|ENSG00000141759|ENST00000588162|ENSP00000465321
P62424|ENSG00000148303|ENST00000323345|ENSP00000361076
P62424|ENSG00000280858|ENST00000630979|ENSP00000487443
E9PCJ7|ENSG00000278787|ENST00000611035|ENSP00000479570
Q3SY84|ENSG00000139648|ENST00000267119|ENSP00000267119
O15232|ENSG00000132031|ENST00000407540|ENSP00000383894
A0A3B3IU18|ENSG00000180398|ENST00000649435|ENSP00000498024
Q9NRR5|ENSG00000160803|ENST00000368309|ENSP00000357292
A0A0G2JIM1|ENSG00000234539|ENST00000417614|ENSP00000399944
A0A0G2JIM1|ENSG00000168468|ENST00000413319|ENSP00000412066
A0A0G2JIM1|ENSG00000228628|ENST00000436157|ENSP00000389467
A0A087X1N6|ENSG00000196072|ENST00000618916|ENSP00000484340
A0A0D9SFZ3|ENSG00000182022|ENST00000462406|ENSP00000487014
A0A2U3TZT7|ENSG00000115155|ENST00000402415|ENSP00000383906
B5MCX4|ENSG00000071575|ENST00000405331|ENSP00000384260
A0A024R3V8|ENSG00000116918|ENST00000366639|ENSP00000355599
F5GWH6|ENSG00000139437|ENST00000536408|ENSP00000441835
Q16518|ENSG00000116745|ENST00000262340|ENSP00000262340
P30044|ENSG00000126432|ENST00000265462|ENSP00000265462
H3BPM3|ENSG00000103932|ENST00000567866|ENSP00000455381
F5H2Z8|ENSG00000181433|ENST00000537770|ENSP00000438276
Q92585|ENSG00000161021|ENST00000292599|ENSP00000292599
Q92585|ENSG00000283780|ENST00000638220|ENSP00000491444
I3L2R8|ENSG00000168434|ENST00000561854|ENSP00000459872
C9J4K5|ENSG00000159147|ENST00000432378|ENSP00000398329
A0A096LNM1|ENSG00000169905|ENST00000495650|ENSP00000485107
H0YHW7|ENSG00000197324|ENST00000551466|ENSP00000447977
A0A2R8Y3N3|ENSG00000112855|ENST00000642752|ENSP00000493630
Q6PJP8|ENSG00000198924|ENST00000361384|ENSP00000355185
Q6PJP8|ENSG00000198924|ENST00000369305|ENSP00000358311
P0C7T5|ENSG00000224470|ENST00000427980|ENSP00000415822
A0A087WTK8|ENSG00000099864|ENST00000592155|ENSP00000477952
E9PQB8|ENSG00000174276|ENST00000528598|ENSP00000436896
A0A0D9SF19|ENSG00000169871|ENST00000467847|ENSP00000486217
Q06546|ENSG00000154727|ENST00000354828|ENSP00000346886
Q06546|ENSG00000154727|ENST00000400075|ENSP00000382948
A0A0J9YVV1|ENSG00000165338|ENST00000631422|ENSP00000487686
F8VU11|ENSG00000110844|ENST00000548825|ENSP00000448073
Q9UJM8|ENSG00000101323|ENST00000378789|ENSP00000368066
Q9GZP8|ENSG00000167644|ENST00000301246|ENSP00000301246
D6R9Y0|ENSG00000123213|ENST00000514991|ENSP00000422822
Q8N6L1-2|ENSG00000163463|ENST00000295682|ENSP00000295682
I3L1T7|ENSG00000170175|ENST00000576360|ENSP00000459092
I3L1T7|ENSG00000283946|ENST00000639509|ENSP00000491764
P21815|ENSG00000029559|ENST00000226284|ENSP00000226284
A0A0C4DG51|ENSG00000135241|ENST00000453085|ENSP00000402274
B7WPN9|ENSG00000127249|ENST00000392443|ENSP00000376238
J3KSP6|ENSG00000157353|ENST00000571514|ENSP00000462584
D6RBH1|ENSG00000169223|ENST00000514458|ENSP00000424132
B0QY92|ENSG00000128268|ENST00000418314|ENSP00000408075
Q9UMX5|ENSG00000117691|ENST00000366988|ENSP00000355955
Q86T24|ENSG00000177485|ENST00000326624|ENSP00000314153
Q86T24|ENSG00000177485|ENST00000557385|ENSP00000450969
F5H385|ENSG00000141873|ENST00000545664|ENSP00000445345
D6RAX7|ENSG00000138663|ENST00000511653|ENSP00000424655
H7C0R7|ENSG00000159348|ENST00000446185|ENSP00000396382
A0A087WWX2|ENSG00000164031|ENST00000610281|ENSP00000480565
C9J6R0|ENSG00000144730|ENST00000467210|ENSP00000418368
E9PIE2|ENSG00000126457|ENST00000534280|ENSP00000432050
A0A087WTD8|ENSG00000176974|ENST00000618902|ENSP00000477782
D6RH27|ENSG00000130844|ENST00000509585|ENSP00000426155
B1AL69|ENSG00000106993|ENST00000381858|ENSP00000371282
E7EV53|ENSG00000145863|ENST00000523217|ENSP00000430527
J3KNA1|ENSG00000155980|ENST00000286452|ENSP00000286452
E5RFL3|ENSG00000164933|ENST00000523866|ENSP00000430371
A0A1W2PQP6|ENSG00000143612|ENST00000640799|ENSP00000492072
E7EMS6|ENSG00000093010|ENST00000412786|ENSP00000403958
A0A087WWN2|ENSG00000139842|ENST00000488558|ENSP00000480367
Q9Y271|ENSG00000173198|ENST00000373304|ENSP00000362401
Q9Y271|ENSG00000173198|ENST00000614798|ENSP00000478492
C9JD19|ENSG00000158163|ENST00000467030|ENSP00000420600
E9PI47|ENSG00000172638|ENST00000530806|ENSP00000436526
Q9P0K8|ENSG00000065970|ENST00000162391|ENSP00000162391
F5H450|ENSG00000111432|ENST00000539839|ENSP00000438460
B8ZZ47|ENSG00000136718|ENST00000409935|ENSP00000386411
F5H124|ENSG00000111196|ENST00000546173|ENSP00000437548
F5H124|ENSG00000111196|ENST00000545236|ENSP00000439698
F5H124|ENSG00000111196|ENST00000543929|ENSP00000442440
F5H124|ENSG00000111196|ENST00000625272|ENSP00000485778
A0A0A0MRF4|ENSG00000115364|ENST00000358788|ENSP00000351639
D6RH20|ENSG00000113048|ENST00000508863|ENSP00000426176
K7EK11|ENSG00000161653|ENST00000589767|ENSP00000465408
A0A0G2JHI2|ENSG00000243067|ENST00000445315|ENSP00000389541
A0A0G2JHI2|ENSG00000243594|ENST00000399619|ENSP00000382528
A0A0G2JHI2|ENSG00000240118|ENST00000399381|ENSP00000382313
A0A0G2JHI2|ENSG00000239836|ENST00000448066|ENSP00000408178
H0Y9J6|ENSG00000113615|ENST00000513123|ENSP00000424273
Q15573|ENSG00000143498|ENST00000352967|ENSP00000327072
Q15573|ENSG00000143498|ENST00000350027|ENSP00000339976
A0A0C4DGN4|ENSG00000162078|ENST00000572863|ENSP00000461740
A0A0C4DGN4|ENSG00000283056|ENST00000634906|ENSP00000489251
D6RBU0|ENSG00000168594|ENST00000502305|ENSP00000422537
D6R9F9|ENSG00000164291|ENST00000504763|ENSP00000422126
C9JMH9|ENSG00000129873|ENST00000544303|ENSP00000441273
C9JMH9|ENSG00000182415|ENST00000426790|ENSP00000402280
A0A2R8Y6C4|ENSG00000171365|ENST00000646398|ENSP00000495122
A0A0D9SG51|ENSG00000138115|ENST00000628935|ENSP00000487145
H0Y498|ENSG00000116406|ENST00000439962|ENSP00000390536
Q9Y231|ENSG00000172461|ENST00000302103|ENSP00000302599
Q8IYL9|ENSG00000140030|ENST00000267549|ENSP00000267549
K7EPC4|ENSG00000108773|ENST00000588759|ENSP00000467324
Q9P2J3|ENSG00000198642|ENST00000359039|ENSP00000351933
Q5TBR0|ENSG00000095380|ENST00000427646|ENSP00000404642
H0Y9S1|ENSG00000138738|ENST00000502409|ENSP00000424861
H0Y586|ENSG00000101182|ENST00000442551|ENSP00000397047
F2Z2Z6|ENSG00000122420|ENST00000497923|ENSP00000432599
B0QZ36|ENSG00000101146|ENST00000411894|ENSP00000392097
B0QZ36|ENSG00000101146|ENST00000429339|ENSP00000393264
A0A3B3ISS3|ENSG00000114120|ENST00000648615|ENSP00000497436
J3QLI9|ENSG00000167088|ENST00000582475|ENSP00000463568
A0A087WWK2|ENSG00000184005|ENST00000621530|ENSP00000480283
A0A0J9YWB3|ENSG00000282256|ENST00000631720|ENSP00000487885
A0A0C4DGH4|ENSG00000137766|ENST00000539562|ENSP00000443886
A0A087WUV8|ENSG00000172270|ENST00000618006|ENSP00000478958
E9PPP9|ENSG00000197580|ENST00000534550|ENSP00000434488
E9PPP9|ENSG00000197580|ENST00000527939|ENSP00000436956
D6RAD5|ENSG00000171503|ENST00000507475|ENSP00000422735
P05413|ENSG00000121769|ENST00000373713|ENSP00000362817
A0A087WU51|ENSG00000153789|ENST00000618669|ENSP00000478373
Q86SP6|ENSG00000174948|ENST00000389740|ENSP00000374390
A8MUL8|ENSG00000162927|ENST00000430495|ENSP00000403880
A8MUL8|ENSG00000162927|ENST00000398658|ENSP00000381651
P61106|ENSG00000119396|ENST00000373840|ENSP00000362946
C9JXB2|ENSG00000010319|ENST00000475739|ENSP00000419181
I3L1P8|ENSG00000108528|ENST00000576951|ENSP00000458993
A0A0A6YYN8|ENSG00000177542|ENST00000529066|ENSP00000433028
P21549|ENSG00000172482|ENST00000307503|ENSP00000302620
Q53RE8|ENSG00000213337|ENST00000393537|ENSP00000377170
Q53RE8|ENSG00000213337|ENST00000443120|ENSP00000398321
A0A0A0MTN0|ENSG00000108094|ENST00000537177|ENSP00000444856
P59665|ENSG00000284983|ENST00000644834|ENSP00000496058
P59665|ENSG00000206047|ENST00000382679|ENSP00000372126
P59665|ENSG00000284983|ENST00000644528|ENSP00000496578
P59665|ENSG00000206047|ENST00000382692|ENSP00000372139
P59665|ENSG00000285176|ENST00000645146|ENSP00000493747
P59665|ENSG00000285176|ENST00000644617|ENSP00000496340
P59665|ENSG00000240247|ENST00000382689|ENSP00000372136
P59665|ENSG00000284835|ENST00000642311|ENSP00000496106
P59666|ENSG00000239839|ENST00000327857|ENSP00000328359
H3BMM6|ENSG00000103365|ENST00000567468|ENSP00000454455
C9JLE2|ENSG00000115607|ENST00000450855|ENSP00000389815
O60449|ENSG00000054219|ENST00000263636|ENSP00000263636
E5RJD4|ENSG00000113555|ENST00000510041|ENSP00000429094
K7EQA1|ENSG00000105185|ENST00000586035|ENSP00000467737
B4DJS2|ENSG00000115425|ENST00000442122|ENSP00000395512
A0A087X1P4|ENSG00000198185|ENST00000615481|ENSP00000484362
A0A087X1P4|ENSG00000198185|ENST00000625284|ENSP00000485779
Q9BXA7|ENSG00000212122|ENST00000390666|ENSP00000375081
P05026|ENSG00000143153|ENST00000367816|ENSP00000356790
P05026|ENSG00000143153|ENST00000367815|ENSP00000356789
B7Z9U0|ENSG00000155508|ENST00000524105|ENSP00000429576
C9JU63|ENSG00000166866|ENST00000433964|ENSP00000400991
M0R3B8|ENSG00000099795|ENST00000593353|ENSP00000473120
Q96JQ0|ENSG00000166341|ENST00000299441|ENSP00000299441
E5RFH6|ENSG00000120915|ENST00000517536|ENSP00000428875
Q8IZ40|ENSG00000167771|ENST00000301459|ENSP00000301459
Q8IU52|ENSG00000139323|ENST00000393179|ENSP00000376877
F5H365|ENSG00000100934|ENST00000545328|ENSP00000445393
Q8N9Q2|ENSG00000153006|ENST00000513458|ENSP00000427401
A0A096LNP5|ENSG00000168491|ENST00000506962|ENSP00000485145
A0A087WTB8|ENSG00000118939|ENST00000618773|ENSP00000477746
G3V2C4|ENSG00000151338|ENST00000556753|ENSP00000450575
P20337|ENSG00000169213|ENST00000371655|ENSP00000360718
K7EMR7|ENSG00000125744|ENST00000590526|ENSP00000466619
A0A087WX19|ENSG00000106012|ENST00000611775|ENSP00000480668
J3KTK1|ENSG00000101577|ENST00000584294|ENSP00000463026
O95183|ENSG00000168899|ENST00000306384|ENSP00000305647
A0A087WZK0|ENSG00000095059|ENST00000614126|ENSP00000482709
A0A2R8Y6W5|ENSG00000124733|ENST00000642748|ENSP00000495612
F6RTM7|ENSG00000104915|ENST00000440593|ENSP00000415176
A0A0U1RR08|ENSG00000118985|ENST00000635633|ENSP00000489270
Q9NX74|ENSG00000167264|ENST00000358896|ENSP00000351769
Q9NX74|ENSG00000167264|ENST00000565263|ENSP00000455229
B3KR00|ENSG00000138134|ENST00000371922|ENSP00000360990
J3KRU3|ENSG00000168461|ENST00000578734|ENSP00000462164
A0A1B0GVB4|ENSG00000147100|ENST00000636771|ENSP00000490445
A0A2R8Y5F2|ENSG00000150347|ENST00000644638|ENSP00000494412
B4DQ77|ENSG00000005844|ENST00000562857|ENSP00000454342
Q9UMX3|ENSG00000176720|ENST00000318407|ENSP00000314132
Q9HC16|ENSG00000239713|ENST00000407997|ENSP00000385057
H0Y7R9|ENSG00000075275|ENST00000454637|ENSP00000414689
A0A0S2Z5D0|ENSG00000128973|ENST00000638076|ENSP00000490373
A6NMK7|ENSG00000187959|ENST00000344935|ENSP00000343900
Q9H772|ENSG00000180875|ENST00000318160|ENSP00000318650
E5RFI8|ENSG00000174226|ENST00000520661|ENSP00000428855
C9JW56|ENSG00000167202|ENST00000435468|ENSP00000413666
F6SL11|ENSG00000102078|ENST00000543953|ENSP00000445225
Q99679|ENSG00000011454|ENST00000616002|ENSP00000482287
Q99679|ENSG00000188394|ENST00000373642|ENSP00000362746
Q9Y333|ENSG00000231502|ENST00000424975|ENSP00000403345
Q9Y333|ENSG00000236826|ENST00000455705|ENSP00000414634
Q9Y333|ENSG00000172850|ENST00000383391|ENSP00000372883
Q9Y333|ENSG00000204392|ENST00000375661|ENSP00000364813
Q9Y333|ENSG00000224979|ENST00000432122|ENSP00000414006
Q9Y333|ENSG00000225998|ENST00000434125|ENSP00000406280
P10600|ENSG00000119699|ENST00000238682|ENSP00000238682
H3BM63|ENSG00000102401|ENST00000479298|ENSP00000454251
J3KTK5|ENSG00000141026|ENST00000580462|ENSP00000463031
J3KTK5|ENSG00000141026|ENST00000581315|ENSP00000462204
Q96RD7|ENSG00000110218|ENST00000227638|ENSP00000227638
A0A2R8Y457|ENSG00000147481|ENST00000642286|ENSP00000493658
A0A087WXL3|ENSG00000051341|ENST00000621776|ENSP00000481120
A0A087WU01|ENSG00000227500|ENST00000588907|ENSP00000478264
C9J7C7|ENSG00000163754|ENST00000492285|ENSP00000418297
E9PED7|ENSG00000099953|ENST00000437086|ENSP00000408070
E9PED7|ENSG00000275365|ENST00000629514|ENSP00000486551
Q96A35|ENSG00000143314|ENST00000361531|ENSP00000354525
Q96A35|ENSG00000143314|ENST00000368211|ENSP00000357194
C9J1B8|ENSG00000163482|ENST00000455724|ENSP00000400055
A0A075B740|ENSG00000261587|ENST00000562477|ENSP00000457580
A0A075B740|ENSG00000285272|ENST00000644291|ENSP00000496206
P30038|ENSG00000159423|ENST00000290597|ENSP00000290597
P30038|ENSG00000159423|ENST00000375341|ENSP00000364490
P50406|ENSG00000158748|ENST00000289753|ENSP00000289753
A0A087WTQ6|ENSG00000146555|ENST00000615806|ENSP00000478062
Q86UF1|ENSG00000158457|ENST00000486685|ENSP00000483872
A0A024R934|ENSG00000010932|ENST00000617670|ENSP00000481732
A0A024R934|ENSG00000010932|ENST00000367750|ENSP00000356724
A0A024R934|ENSG00000010932|ENST00000354841|ENSP00000346901
F6XA08|ENSG00000184719|ENST00000437752|ENSP00000387577
D6RA51|ENSG00000164342|ENST00000513189|ENSP00000423386
Q8NC60|ENSG00000084092|ENST00000264230|ENSP00000264230
C9JGA3|ENSG00000012817|ENST00000447300|ENSP00000416377
H3BM92|ENSG00000140650|ENST00000570134|ENSP00000456275
H3BM92|ENSG00000140650|ENST00000566540|ENSP00000454284
H3BM92|ENSG00000140650|ENST00000562318|ENSP00000454395
A0A1D5RMP1|ENSG00000169402|ENST00000435395|ENSP00000396498
B4DED4|ENSG00000103253|ENST00000561546|ENSP00000456390
Q16842|ENSG00000157350|ENST00000393640|ENSP00000377257
Q16842|ENSG00000157350|ENST00000342907|ENSP00000345477
Q9Y615|ENSG00000187003|ENST00000333999|ENSP00000334300
D6RJ89|ENSG00000087008|ENST00000514423|ENSP00000427321
C9J7L6|ENSG00000113812|ENST00000498740|ENSP00000417781
Q2PPJ7|ENSG00000188559|ENST00000202677|ENSP00000202677
C9JNG5|ENSG00000143870|ENST00000458536|ENSP00000389558
A0A0A0MTI6|ENSG00000012660|ENST00000542638|ENSP00000440728
Q9NZN3|ENSG00000013016|ENST00000322054|ENSP00000327116
Q8WY22|ENSG00000184992|ENST00000341446|ENSP00000340761
Q8WY22|ENSG00000184992|ENST00000672415|ENSP00000500359
F8WC40|ENSG00000169016|ENST00000437573|ENSP00000406891
Q2Y0W8|ENSG00000050438|ENST00000453097|ENSP00000405812
Q9ULZ2|ENSG00000035720|ENST00000265404|ENSP00000265404
Q9ULZ2|ENSG00000035720|ENST00000396225|ENSP00000379527
A2AAT0|ENSG00000226614|ENST00000429042|ENSP00000404101
A2AAT0|ENSG00000206288|ENST00000414916|ENSP00000416566
A2AAT0|ENSG00000229802|ENST00000454420|ENSP00000403686
A2AAT0|ENSG00000112473|ENST00000444757|ENSP00000400978
A2AAT0|ENSG00000227402|ENST00000425069|ENSP00000411819
A2AAT0|ENSG00000224399|ENST00000414757|ENSP00000390246
E9PJD9|ENSG00000166441|ENST00000524496|ENSP00000431849
E9PJD9|ENSG00000166441|ENST00000530022|ENSP00000432671
E9PJD9|ENSG00000166441|ENST00000526562|ENSP00000431565
E9PJD9|ENSG00000166441|ENST00000530913|ENSP00000433766
B0QYW5|ENSG00000100372|ENST00000402844|ENSP00000385303
C9JE76|ENSG00000108771|ENST00000430773|ENSP00000404639
Q5JUA9|ENSG00000215305|ENST00000453689|ENSP00000417031
A0A087WWM4|ENSG00000284752|ENST00000646846|ENSP00000495863
A0A087WWM4|ENSG00000100938|ENST00000620807|ENSP00000480342
F8WFC6|ENSG00000041802|ENST00000427461|ENSP00000400903
C9J2P9|ENSG00000105879|ENST00000420796|ENSP00000410615
Q5T6V5|ENSG00000165118|ENST00000376344|ENSP00000365522
Q14166|ENSG00000100304|ENST00000216129|ENSP00000216129
H3BM52|ENSG00000102931|ENST00000563234|ENSP00000454237
F2Z2A9|ENSG00000114383|ENST00000454201|ENSP00000399199
F2Z2A9|ENSG00000114383|ENST00000421918|ENSP00000409488
E9PIV9|ENSG00000166394|ENST00000527542|ENSP00000433856
B1AKY9|ENSG00000018625|ENST00000392233|ENSP00000376066
Q8NEP4|ENSG00000108387|ENST00000321691|ENSP00000354874
A8MZF9|ENSG00000108591|ENST00000395726|ENSP00000379076
Q96EK9|ENSG00000198841|ENST00000371614|ENSP00000360676
E5RGA4|ENSG00000133739|ENST00000522567|ENSP00000428794
E5RGA4|ENSG00000133739|ENST00000523669|ENSP00000430878
E5RGA4|ENSG00000133739|ENST00000517875|ENSP00000430960
E9PKH4|ENSG00000110777|ENST00000531398|ENSP00000433527
Q4FZB7|ENSG00000110066|ENST00000615954|ENSP00000484858
Q4FZB7|ENSG00000110066|ENST00000304363|ENSP00000305899
B7Z1G8|ENSG00000148248|ENST00000613129|ENSP00000481666
B7Z1G8|ENSG00000148248|ENST00000618229|ENSP00000483216
B7Z1G8|ENSG00000280951|ENST00000627384|ENSP00000486033
B7Z1G8|ENSG00000280951|ENST00000625213|ENSP00000486393
A0A087WTF2|ENSG00000173660|ENST00000496387|ENSP00000477826
E7EX41|ENSG00000111364|ENST00000354291|ENSP00000346244
M0QX47|ENSG00000130755|ENST00000594700|ENSP00000468894
I3L384|ENSG00000007168|ENST00000570400|ENSP00000460258
Q68CL5|ENSG00000134779|ENST00000334295|ENSP00000335144
Q5T442|ENSG00000198835|ENST00000366714|ENSP00000355675
Q92599|ENSG00000164402|ENST00000378719|ENSP00000367991
Q86WK6|ENSG00000181754|ENST00000369862|ENSP00000358878
Q86WK6|ENSG00000181754|ENST00000369864|ENSP00000358880
P54707|ENSG00000075673|ENST00000381946|ENSP00000371372
O95153|ENSG00000005379|ENST00000343736|ENSP00000345824
Q9ULX7|ENSG00000118298|ENST00000647854|ENSP00000498013
Q9ULX7|ENSG00000118298|ENST00000369111|ENSP00000358107
A6NCT7|ENSG00000084636|ENST00000373668|ENSP00000362772
Q9BW61|ENSG00000130311|ENST00000593466|ENSP00000473086
Q9BW61|ENSG00000130311|ENST00000359866|ENSP00000352928
Q9BW61|ENSG00000130311|ENST00000596582|ENSP00000472171
H3BMS7|ENSG00000140829|ENST00000567142|ENSP00000454521
F2Z2A4|ENSG00000101457|ENST00000415790|ENSP00000392509
P19622|ENSG00000164778|ENST00000297375|ENSP00000297375
P34910|ENSG00000185862|ENST00000330927|ENSP00000333779
P34910|ENSG00000185862|ENST00000577894|ENSP00000462682
C9JC68|ENSG00000090512|ENST00000431018|ENSP00000396581
B4DQA8|ENSG00000108587|ENST00000427274|ENSP00000396977
A0A0C4DG76|ENSG00000089472|ENST00000441993|ENSP00000411687
A0A1X7SC65|ENSG00000004776|ENST00000592984|ENSP00000468057
A0A087X279|ENSG00000119922|ENST00000611722|ENSP00000484770
P29460|ENSG00000113302|ENST00000231228|ENSP00000231228
Q9P2K6|ENSG00000087448|ENST00000381271|ENSP00000370671
A0A075B783|ENSG00000053747|ENST00000585600|ENSP00000468316
A0A0C4DGU9|ENSG00000140400|ENST00000618257|ENSP00000479988
Q6ZN04|ENSG00000183496|ENST00000329713|ENSP00000329918
Q96EN8|ENSG00000075643|ENST00000261326|ENSP00000261326
A0A0J9YVV7|ENSG00000274137|ENST00000633850|ENSP00000487697
A0A087WXC5|ENSG00000130414|ENST00000620965|ENSP00000480897
A0A2U3TZI1|ENSG00000182938|ENST00000328801|ENSP00000328090
F8WCR7|ENSG00000116095|ENST00000453653|ENSP00000416186
Q8IY26|ENSG00000205808|ENST00000381883|ENSP00000371307
Q6ICB0|ENSG00000100418|ENST00000263256|ENSP00000263256
M0QYB8|ENSG00000142552|ENST00000597801|ENSP00000469727
Q9UJD0|ENSG00000117016|ENST00000372683|ENSP00000361768
Q9UJD0|ENSG00000117016|ENST00000372684|ENSP00000361769
A0A0C4DGD6|ENSG00000034677|ENST00000517584|ENSP00000429161
P57086|ENSG00000171222|ENST00000305978|ENSP00000301995
P57086|ENSG00000171222|ENST00000615116|ENSP00000481289
P57086|ENSG00000171222|ENST00000373991|ENSP00000363103
D6RCE1|ENSG00000091490|ENST00000510880|ENSP00000423743
Q5T047|ENSG00000137204|ENST00000451757|ENSP00000416052
Q96C03|ENSG00000177427|ENST00000323019|ENSP00000323591
Q96C03|ENSG00000284495|ENST00000640122|ENSP00000491181
B7Z645|ENSG00000135316|ENST00000616122|ENSP00000484577
Q5J8M3|ENSG00000128463|ENST00000267750|ENSP00000267750
A0A3B3ITK2|ENSG00000043514|ENST00000648678|ENSP00000497805
A0A2R8Y6H5|ENSG00000116035|ENST00000646783|ENSP00000495231
H0Y8W1|ENSG00000056097|ENST00000507465|ENSP00000422300
F2Z3L6|ENSG00000169919|ENST00000447929|ENSP00000411262
F2Z3L6|ENSG00000169919|ENST00000446111|ENSP00000416793
D6RDG3|ENSG00000145741|ENST00000507081|ENSP00000420978
P05187|ENSG00000163283|ENST00000392027|ENSP00000375881
C9IZL5|ENSG00000221838|ENST00000422582|ENSP00000406676
Q8NBU5|ENSG00000138138|ENST00000328142|ENSP00000339016
Q8NBU5|ENSG00000283024|ENST00000634773|ENSP00000489353
Q8NBU5|ENSG00000138138|ENST00000308448|ENSP00000339017
Q8NBU5|ENSG00000283024|ENST00000634970|ENSP00000489455
E9PRA5|ENSG00000132681|ENST00000477338|ENSP00000434272
E5RGH5|ENSG00000132840|ENST00000519743|ENSP00000430155
Q14692|ENSG00000165733|ENST00000374518|ENSP00000363642
A2A492|ENSG00000163141|ENST00000361277|ENSP00000355333
E9PL10|ENSG00000134717|ENST00000484036|ENSP00000433418
B5MCE7|ENSG00000136261|ENST00000407633|ENSP00000384617
Q9H9L4|ENSG00000139620|ENST00000420613|ENSP00000415436
K7EJZ6|ENSG00000104957|ENST00000588809|ENSP00000465392
F8W9X7|ENSG00000125633|ENST00000319432|ENSP00000324135
A0A087WT21|ENSG00000099954|ENST00000612582|ENSP00000477529
B5MCH3|ENSG00000115295|ENST00000401617|ENSP00000385148
A0A087WVI0|ENSG00000166685|ENST00000618996|ENSP00000479450
Q9UBG3|ENSG00000143536|ENST00000271835|ENSP00000271835
E5RK99|ENSG00000164932|ENST00000520880|ENSP00000430399
Q9NR30|ENSG00000165732|ENST00000354185|ENSP00000346120
A0A0A0MSJ0|ENSG00000198231|ENST00000457800|ENSP00000390121
A0A087WVC1|ENSG00000107625|ENST00000610822|ENSP00000479336
C9JGP4|ENSG00000144535|ENST00000441279|ENSP00000390467
A0A087WT48|ENSG00000069345|ENST00000617000|ENSP00000477579
F6UZG9|ENSG00000134452|ENST00000397269|ENSP00000380439
Q5JSP0|ENSG00000127084|ENST00000375482|ENSP00000364631
Q5JSP0|ENSG00000127084|ENST00000468206|ENSP00000496819
Q5JSP0|ENSG00000127084|ENST00000337352|ENSP00000336914
A0A075B6G6|ENSG00000118407|ENST00000370020|ENSP00000359037
Q5VW52|ENSG00000119927|ENST00000369425|ENSP00000358433
A0A3B3IUC3|ENSG00000151025|ENST00000650135|ENSP00000498176
A0A087WZE9|ENSG00000118418|ENST00000620514|ENSP00000482613
C9J6H2|ENSG00000146678|ENST00000468955|ENSP00000417069
